Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Frame,Form,First seen,Last seen
0,Partners Archives - Page 430 of 745 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/430/,https://bricked.ai/,Bricked AI,53,28,true,false,false,2026-02-05,2026-03-07
0,Partners Archives - Page 430 of 745 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/430/,https://bricked.ai/,https://bricked.ai,53,28,true,false,false,2026-02-05,2026-03-07
0,Partners Archives - Page 430 of 745 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/430/,https://bricked.ai/,real estate comping,53,28,true,false,false,2026-02-05,2026-03-07
0,Partners Archives - Page 430 of 745 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/430/,https://bricked.ai/discord,Other,53,28,false,false,false,2026-02-05,2026-03-07
0,Partners Archives - Page 456 of 771 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/456/,https://bricked.ai/discord,Other,87,28,false,false,false,2026-02-11,2026-03-07
0,Partners Archives - Page 456 of 771 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/456/,https://bricked.ai/,Bricked AI,87,28,true,false,false,2026-02-11,2026-03-07
0,Partners Archives - Page 456 of 771 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/456/,https://bricked.ai/,https://bricked.ai,87,28,true,false,false,2026-02-11,2026-03-07
0,Partners Archives - Page 456 of 771 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/456/,https://bricked.ai/,real estate comping,87,28,true,false,false,2026-02-11,2026-03-07
0,Partners Archives - Page 474 of 789 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/474/,https://bricked.ai/,Bricked AI,53,28,true,false,false,2026-02-12,2026-03-07
0,Partners Archives - Page 474 of 789 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/474/,https://bricked.ai/,https://bricked.ai,53,28,true,false,false,2026-02-12,2026-03-07
0,Partners Archives - Page 474 of 789 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/474/,https://bricked.ai/,real estate comping,53,28,true,false,false,2026-02-12,2026-03-07
0,Partners Archives - Page 474 of 789 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/474/,https://bricked.ai/discord,Other,53,28,false,false,false,2026-02-12,2026-03-07
0,Partners Archives - Page 542 of 857 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/542/,https://bricked.ai/discord,Other,87,28,false,false,false,2026-02-13,2026-03-07
0,Partners Archives - Page 542 of 857 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/542/,https://bricked.ai/,Bricked AI,87,28,true,false,false,2026-02-13,2026-03-07
0,Partners Archives - Page 542 of 857 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/542/,https://bricked.ai/,https://bricked.ai,87,28,true,false,false,2026-02-13,2026-03-07
0,Partners Archives - Page 542 of 857 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/partners/page/542/,https://bricked.ai/,real estate comping,87,28,true,false,false,2026-02-13,2026-03-07
0,Press Releases Archives - Page 1037 of 1844 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/1037/,https://bricked.ai/,Bricked AI,82,28,true,false,false,2026-02-19,2026-04-06
0,Press Releases Archives - Page 1037 of 1844 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/1037/,https://bricked.ai/,https://bricked.ai,82,28,true,false,false,2026-02-19,2026-04-06
0,Press Releases Archives - Page 1037 of 1844 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/1037/,https://bricked.ai/,real estate comping,82,28,true,false,false,2026-02-19,2026-04-06
0,Press Releases Archives - Page 1037 of 1844 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/1037/,https://bricked.ai/discord,Other,82,28,false,false,false,2026-02-19,2026-04-06
0,Press Releases Archives - Page 529 of 1336 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/529/,https://bricked.ai/,Bricked AI,87,28,true,false,false,2026-02-12,2026-03-08
0,Press Releases Archives - Page 529 of 1336 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/529/,https://bricked.ai/,https://bricked.ai,87,28,true,false,false,2026-02-12,2026-03-08
0,Press Releases Archives - Page 529 of 1336 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/529/,https://bricked.ai/,real estate comping,87,28,true,false,false,2026-02-12,2026-03-08
0,Press Releases Archives - Page 529 of 1336 - Democrat and Chronicle,http://democratandchronicle.xpr-gannett.com/press-release/story/category/press-releases/page/529/,https://bricked.ai/discord,Other,87,28,false,false,false,2026-02-12,2026-03-08
0,Business Archives - Page 1561 of 2573 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/1561/,https://bricked.ai/discord,Other,88,28,false,false,false,2026-02-19,2026-04-02
0,Business Archives - Page 1561 of 2573 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/1561/,https://bricked.ai/,Bricked AI,88,28,true,false,false,2026-02-19,2026-04-02
0,Business Archives - Page 1561 of 2573 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/1561/,https://bricked.ai/,https://bricked.ai,88,28,true,false,false,2026-02-19,2026-04-02
0,Business Archives - Page 1561 of 2573 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/1561/,https://bricked.ai/,real estate comping,88,28,true,false,false,2026-02-19,2026-04-02
0,Business Archives - Page 592 of 1604 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/592/,https://bricked.ai/discord,Other,65,28,false,false,false,2026-02-06,2026-04-02
0,Business Archives - Page 592 of 1604 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/592/,https://bricked.ai/,Bricked AI,65,28,true,false,false,2026-02-06,2026-04-02
0,Business Archives - Page 592 of 1604 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/592/,https://bricked.ai/,https://bricked.ai,65,28,true,false,false,2026-02-06,2026-04-02
0,Business Archives - Page 592 of 1604 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/business/page/592/,https://bricked.ai/,real estate comping,65,28,true,false,false,2026-02-06,2026-04-02
0,Press Releases Archives - Page 1591 of 2390 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1591/,https://bricked.ai/,Bricked AI,87,28,true,false,false,2026-02-19,2026-03-05
0,Press Releases Archives - Page 1591 of 2390 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1591/,https://bricked.ai/,https://bricked.ai,87,28,true,false,false,2026-02-19,2026-03-05
0,Press Releases Archives - Page 1591 of 2390 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1591/,https://bricked.ai/,real estate comping,87,28,true,false,false,2026-02-19,2026-03-05
0,Press Releases Archives - Page 1591 of 2390 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1591/,https://bricked.ai/discord,Other,87,28,false,false,false,2026-02-19,2026-03-05
0,Press Releases Archives - Page 1598 of 2397 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1598/,https://bricked.ai/,Bricked AI,84,28,true,false,false,2026-02-19,2026-03-09
0,Press Releases Archives - Page 1598 of 2397 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1598/,https://bricked.ai/,https://bricked.ai,84,28,true,false,false,2026-02-19,2026-03-09
0,Press Releases Archives - Page 1598 of 2397 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1598/,https://bricked.ai/,real estate comping,84,28,true,false,false,2026-02-19,2026-03-09
0,Press Releases Archives - Page 1598 of 2397 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1598/,https://bricked.ai/discord,Other,84,28,false,false,false,2026-02-19,2026-03-09
0,Press Releases Archives - Page 1619 of 2418 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1619/,https://bricked.ai/,Bricked AI,85,28,true,false,false,2026-02-20,2026-04-08
0,Press Releases Archives - Page 1619 of 2418 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1619/,https://bricked.ai/,https://bricked.ai,85,28,true,false,false,2026-02-20,2026-04-08
0,Press Releases Archives - Page 1619 of 2418 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1619/,https://bricked.ai/,real estate comping,85,28,true,false,false,2026-02-20,2026-04-08
0,Press Releases Archives - Page 1619 of 2418 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/1619/,https://bricked.ai/discord,Other,85,28,false,false,false,2026-02-20,2026-04-08
0,Press Releases Archives - Page 753 of 1553 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/753/,https://bricked.ai/,Bricked AI,89,28,true,false,false,2026-02-08,2026-03-06
0,Press Releases Archives - Page 753 of 1553 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/753/,https://bricked.ai/,https://bricked.ai,89,28,true,false,false,2026-02-08,2026-03-06
0,Press Releases Archives - Page 753 of 1553 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/753/,https://bricked.ai/,real estate comping,89,28,true,false,false,2026-02-08,2026-03-06
0,Press Releases Archives - Page 753 of 1553 - The Desert Sun,http://desertsun.xpr-gannett.com/press-release/story/category/press-releases/page/753/,https://bricked.ai/discord,Other,89,28,false,false,false,2026-02-08,2026-03-06
0,Business Archives - Page 703 of 1604 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/business/page/703/,https://bricked.ai/discord,Other,91,28,false,false,false,2026-02-06,2026-04-04
0,Business Archives - Page 703 of 1604 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/business/page/703/,https://bricked.ai/,Bricked AI,91,28,true,false,false,2026-02-06,2026-04-04
0,Business Archives - Page 703 of 1604 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/business/page/703/,https://bricked.ai/,https://bricked.ai,91,28,true,false,false,2026-02-06,2026-04-04
0,Business Archives - Page 703 of 1604 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/business/page/703/,https://bricked.ai/,real estate comping,91,28,true,false,false,2026-02-06,2026-04-04
0,Channels Archives - Page 257 of 365 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/page/257/,https://bricked.ai/,Bricked AI,95,28,true,false,false,2026-02-14,2026-05-04
0,Channels Archives - Page 257 of 365 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/page/257/,https://bricked.ai/,https://bricked.ai,95,28,true,false,false,2026-02-14,2026-05-04
0,Channels Archives - Page 257 of 365 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/page/257/,https://bricked.ai/,real estate comping,95,28,true,false,false,2026-02-14,2026-05-04
0,Channels Archives - Page 257 of 365 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/page/257/,https://bricked.ai/discord,Other,95,28,false,false,false,2026-02-14,2026-05-04
0,Technology Archives - Page 351 of 432 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/technology/page/351/,https://bricked.ai/,Bricked AI,49,28,true,false,false,2026-02-22,2026-05-04
0,Technology Archives - Page 351 of 432 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/technology/page/351/,https://bricked.ai/,https://bricked.ai,49,28,true,false,false,2026-02-22,2026-05-04
0,Technology Archives - Page 351 of 432 - The Des Moines Register,http://desmoinesregister.xpr-gannett.com/press-release/story/category/channels/technology/page/351/,https://bricked.ai/,real estate comping,49,28,true,false,false,2026-02-22,2026-05-04
